match_id,playerName,runsScored,ballsFaced,team,result,opposition
1030221,L Ronchi,6,10,New Zealand,win,India
1030221,JJ Bumrah,0,1,India,lose,New Zealand
1030221,LRPL Taylor,21,42,New Zealand,win,India
1030223,RG Sharma,13,21,India,win,New Zealand
1030223,MJ Santner,7,13,New Zealand,lose,India
1030223,TWM Latham,61,75,New Zealand,lose,India
1030223,MK Pandey,28,36,India,win,New Zealand
1030223,MS Dhoni,80,95,India,win,New Zealand
1030223,CJ Anderson,6,5,New Zealand,lose,India
1030223,MJ Guptill,27,22,New Zealand,lose,India
1030223,KS Williamson,22,27,New Zealand,lose,India
1030223,AM Rahane,5,10,India,win,New Zealand
1030223,TA Boult,1,3,Pakistan,lose,India
1030223,MJ Henry,39,39,Pakistan,lose,India
1030223,TG Southee,13,12,New Zealand,lose,India
1030223,L Ronchi,1,4,New Zealand,lose,India
1030223,JDS Neesham,57,47,New Zealand,lose,India
1030223,LRPL Taylor,44,58,New Zealand,lose,India
1030223,V Kohli,154,135,India,win,New Zealand
1030225,AP Devcich,11,11,New Zealand,win,India
1030225,MJ Santner,17,15,New Zealand,win,India
1030225,A Mishra,14,17,India,lose,New Zealand
1030225,TWM Latham,39,42,New Zealand,win,India
1030225,MK Pandey,12,12,India,lose,New Zealand
1030225,MS Dhoni,11,32,India,lose,New Zealand
1030225,MJ Guptill,72,90,New Zealand,win,India
1030225,RG Sharma,11,19,India,lose,New Zealand
1030225,KS Williamson,41,61,New Zealand,win,India
1030225,UT Yadav,7,12,India,lose,New Zealand
1030225,DS Kulkarni,25,29,India,lose,New Zealand
1030225,BJ Watling,14,21,New Zealand,win,India
1030225,AM Rahane,57,74,India,lose,New Zealand
1030225,AR Patel,38,40,India,lose,New Zealand
1030225,HH Pandya,9,13,India,lose,New Zealand
1030225,TG Southee,9,5,New Zealand,win,India
1030225,KM Jadhav,0,1,India,lose,New Zealand
1030225,JDS Neesham,6,9,New Zealand,win,India
1030225,LRPL Taylor,35,59,New Zealand,win,India
1030225,V Kohli,45,51,India,lose,New Zealand
1030227,RG Sharma,70,65,India,win,New Zealand
1030227,MJ Santner,4,10,New Zealand,lose,India
1030227,TWM Latham,19,17,New Zealand,lose,India
1030227,MK Pandey,0,5,India,win,New Zealand
1030227,MS Dhoni,41,59,India,win,New Zealand
1030227,IS Sodhi,0,5,New Zealand,lose,India
1030227,CJ Anderson,0,8,New Zealand,lose,India
1030227,MJ Guptill,0,4,New Zealand,lose,India
1030227,KS Williamson,27,41,New Zealand,lose,India
1030227,TG Southee,0,4,New Zealand,lose,India
1030227,BJ Watling,0,2,New Zealand,lose,India
1030227,AM Rahane,20,42,India,win,New Zealand
1030227,AR Patel,24,18,India,win,New Zealand
1030227,J Yadav,1,1,India,win,New Zealand
1030227,TA Boult,1,5,Pakistan,lose,India
1030227,KM Jadhav,39,37,India,win,New Zealand
1030227,JDS Neesham,3,13,New Zealand,lose,India
1030227,LRPL Taylor,19,32,New Zealand,lose,India
1030227,V Kohli,65,76,India,win,New Zealand
1034819,JC Buttler,31,36,England,lose,India
1034819,RA Jadeja,13,16,India,win,England
1034819,MS Dhoni,6,6,India,win,England
1034819,JE Root,78,97,England,lose,India
1034819,S Dhawan,1,11,India,win,England
1034819,Yuvraj Singh,15,13,India,win,England
1034819,KL Rahul,8,20,India,win,England
1034819,BA Stokes,62,40,England,lose,India
1034819,EJG Morgan,28,26,England,lose,India
1034819,MM Ali,28,17,England,lose,India
1034819,R Ashwin,15,10,South Africa,lose,India
1034819,JJ Roy,73,64,England,lose,India
1034819,HH Pandya,40,39,India,win,England
1034819,AD Hales,9,19,England,lose,India
1034819,KM Jadhav,120,79,India,win,England
1034819,CR Woakes,9,6,England,lose,India
1034819,DJ Willey,10,5,England,lose,India
1034819,V Kohli,122,106,India,win,England
1034821,KL Rahul,5,5,India,win,England
1034821,MS Dhoni,134,128,India,win,England
1034821,JE Root,54,55,England,lose,India
1034821,S Dhawan,11,15,India,win,England
1034821,Yuvraj Singh,150,129,India,win,England
1034821,AD Hales,14,12,England,lose,India
1034821,LE Plunkett,26,17,Pakistan,lose,India
1034821,BA Stokes,1,3,England,lose,India
1034821,EJG Morgan,102,81,England,lose,India
1034821,MM Ali,55,44,England,lose,India
1034821,HH Pandya,19,10,India,win,England
1034821,RA Jadeja,16,8,India,win,England
1034821,JC Buttler,10,10,England,lose,India
1034821,KM Jadhav,22,10,India,win,England
1034821,V Kohli,8,5,India,win,England
1034821,CR Woakes,5,4,England,lose,India
1034821,DJ Willey,5,4,England,lose,India
1034821,JJ Roy,82,75,England,lose,India
1034823,RA Jadeja,10,6,India,lose,England
1034823,JC Buttler,11,15,England,win,India
1034823,JM Bairstow,56,64,England,win,India
1034823,MS Dhoni,25,37,India,lose,England
1034823,EJG Morgan,43,46,England,win,India
1034823,Yuvraj Singh,45,59,India,lose,England
1034823,KL Rahul,11,13,India,lose,England
1034823,LE Plunkett,1,1,Pakistan,lose,India
1034823,MM Ali,2,5,England,win,India
1034823,BA Stokes,57,40,England,win,India
1034823,B Kumar,0,1,India,lose,England
1034823,SW Billings,35,58,England,win,India
1034823,AM Rahane,1,8,India,lose,England
1034823,JJ Roy,65,59,England,win,India
1034823,HH Pandya,56,45,India,lose,England
1034823,R Ashwin,1,3,South Africa,lose,India
1034823,KM Jadhav,90,76,India,lose,England
1034823,CR Woakes,34,20,England,win,India
1034823,V Kohli,55,66,India,lose,England
1050223,Imad Wasim,24,24,Pakistan,win,West Indies
1050223,Wahab Riaz,0,1,Pakistan,win,West Indies
1050223,JO Holder,1,5,West Indies,lose,Pakistan
1050223,D Ramdin,8,16,West Indies,lose,Pakistan
1050223,SP Narine,23,16,West Indies,lose,Pakistan
1050223,KC Brathwaite,14,38,West Indies,lose,Pakistan
1050223,DM Bravo,12,28,West Indies,lose,Pakistan
1050223,KA Pollard,9,7,West Indies,lose,Pakistan
1050223,Babar Azam,120,131,Pakistan,win,West Indies
1050223,Mohammad Nawaz (3),19,20,Pakistan,win,West Indies
1050223,CR Brathwaite,15,16,West Indies,lose,Pakistan
1050223,Hasan Ali,2,3,Pakistan,win,West Indies
1050223,SJ Benn,16,19,West Indies,lose,Pakistan
1050223,ST Gabriel,2,8,West Indies,lose,Pakistan
1050223,J Charles,20,21,West Indies,lose,Pakistan
1050223,Mohammad Amir,3,4,Pakistan,win,West Indies
1050223,MN Samuels,46,61,West Indies,lose,Pakistan
1050223,Sarfraz Ahmed,35,47,Pakistan,win,West Indies
1050223,Sharjeel Khan,54,44,Pakistan,win,West Indies
1050223,Mohammad Rizwan,11,12,Pakistan,win,West Indies
1050223,Azhar Ali,0,1,Pakistan,win,West Indies
1050223,Shoaib Malik,6,12,Pakistan,win,West Indies
1050225,Imad Wasim,11,9,Pakistan,win,West Indies
1050225,JO Holder,31,26,West Indies,lose,Pakistan
1050225,D Ramdin,34,29,West Indies,lose,Pakistan
1050225,J Charles,2,8,West Indies,lose,Pakistan
1050225,CR Brathwaite,14,13,West Indies,lose,Pakistan
1050225,SP Narine,1,6,West Indies,lose,Pakistan
1050225,KC Brathwaite,39,67,West Indies,lose,Pakistan
1050225,DM Bravo,61,77,West Indies,lose,Pakistan
1050225,Sarfraz Ahmed,60,50,Pakistan,win,West Indies
1050225,KA Pollard,22,29,West Indies,lose,Pakistan
1050225,Sharjeel Khan,24,12,Pakistan,win,West Indies
1050225,Mohammad Rizwan,6,4,Pakistan,win,West Indies
1050225,Azhar Ali,9,20,Pakistan,win,West Indies
1050225,Shoaib Malik,90,87,Pakistan,win,West Indies
1050225,MN Samuels,57,53,West Indies,lose,Pakistan
1050225,Babar Azam,123,126,Pakistan,win,West Indies
1050227,Imad Wasim,4,6,Pakistan,win,West Indies
1050227,JO Holder,26,25,West Indies,lose,Pakistan
1050227,D Ramdin,37,71,West Indies,lose,Pakistan
1050227,SP Narine,0,6,West Indies,lose,Pakistan
1050227,SJ Benn,0,4,West Indies,lose,Pakistan
1050227,ST Gabriel,1,3,West Indies,lose,Pakistan
1050227,KC Brathwaite,32,47,West Indies,lose,Pakistan
1050227,DM Bravo,17,41,West Indies,lose,Pakistan
1050227,KA Pollard,11,20,West Indies,lose,Pakistan
1050227,E Lewis,22,30,West Indies,lose,Pakistan
1050227,Sharjeel Khan,38,41,Pakistan,win,West Indies
1050227,Mohammad Rizwan,4,3,Pakistan,win,West Indies
1050227,MN Samuels,13,17,West Indies,lose,Pakistan
1050227,Azhar Ali,101,110,Pakistan,win,West Indies
1050227,Shoaib Malik,5,6,Pakistan,win,West Indies
1050227,AS Joseph,2,6,West Indies,lose,Pakistan
1050227,Mohammad Nawaz (3),4,5,Pakistan,win,West Indies
1050227,Sarfraz Ahmed,24,27,Pakistan,win,West Indies
1050227,Babar Azam,117,106,Pakistan,win,West Indies
1051297,Mirwais Ashraf,3,3,Afghanistan,lose,Bangladesh
1051297,Najibullah Zadran,7,6,Afghanistan,lose,Bangladesh
1051297,Naveen-ul-Haq,0,1,Afghanistan,lose,Bangladesh
1051297,Imrul Kayes,37,54,Bangladesh,win,Afghanistan
1051297,Shabir Noori,9,27,Afghanistan,lose,Bangladesh
1051297,Taijul Islam,11,11,Zimbabwe,lose,Bangladesh
1051297,Mashrafe Mortaza,4,9,Bangladesh,win,Afghanistan
1051297,Rashid Khan,7,5,Afghanistan,lose,Bangladesh
1051297,Rahmat Shah,71,94,Afghanistan,lose,Bangladesh
1051297,Sabbir Rahman,2,5,Bangladesh,win,Afghanistan
1051297,Asghar Stanikzai,10,10,Afghanistan,lose,Bangladesh
1051297,Soumya Sarkar,0,3,Bangladesh,win,Afghanistan
1051297,Dawlat Zadran,2,3,Afghanistan,lose,Bangladesh
1051297,Hashmatullah Shahidi,72,115,Afghanistan,lose,Bangladesh
1051297,Mushfiqur Rahim,6,7,Bangladesh,win,Afghanistan
1051297,Tamim Iqbal,80,102,Bangladesh,win,Afghanistan
1051297,Mohammad Shahzad,31,23,Afghanistan,lose,Bangladesh
1051297,Mahmudullah,62,75,Bangladesh,win,Afghanistan
1051297,Shakib Al Hasan,48,40,Bangladesh,win,Afghanistan
1051297,Mohammad Nabi,30,25,Afghanistan,lose,Bangladesh
1051297,Rubel Hossain,1,1,Bangladesh,win,Afghanistan
1051297,Taskin Ahmed,2,2,India,lose,Bangladesh
1051299,Dawlat Zadran,4,1,Afghanistan,win,Bangladesh
1051299,Rahmat Shah,0,2,Afghanistan,win,Bangladesh
1051299,Sabbir Rahman,4,18,Bangladesh,lose,Afghanistan
1051299,Mosaddek Hossain,45,47,Bangladesh,lose,Afghanistan
1051299,Mirwais Ashraf,9,13,Afghanistan,win,Bangladesh
1051299,Nawroz Mangal,10,16,Afghanistan,win,Bangladesh
1051299,Soumya Sarkar,20,31,Bangladesh,lose,Afghanistan
1051299,Najibullah Zadran,22,33,Afghanistan,win,Bangladesh
1051299,Hashmatullah Shahidi,14,29,Afghanistan,win,Bangladesh
1051299,Mushfiqur Rahim,38,52,Bangladesh,lose,Afghanistan
1051299,Tamim Iqbal,20,37,Bangladesh,lose,Afghanistan
1051299,Mohammad Shahzad,35,36,Afghanistan,win,Bangladesh
1051299,Mahmudullah,25,39,Bangladesh,lose,Afghanistan
1051299,Rashid Khan,5,15,Afghanistan,win,Bangladesh
1051299,Shakib Al Hasan,17,22,Bangladesh,lose,Afghanistan
1051299,Taijul Islam,10,32,Zimbabwe,lose,Bangladesh
1051299,Asghar Stanikzai,57,97,Afghanistan,win,Bangladesh
1051299,Mashrafe Mortaza,2,10,Bangladesh,lose,Afghanistan
1051299,Mohammad Nabi,49,61,Afghanistan,win,Bangladesh
1051299,Rubel Hossain,10,16,Bangladesh,lose,Afghanistan
1051299,Taskin Ahmed,0,1,India,lose,Bangladesh
1051301,Asghar Stanikzai,1,4,Afghanistan,lose,Bangladesh
1051301,Rahmat Shah,36,74,Afghanistan,lose,Bangladesh
1051301,Sabbir Rahman,65,79,Bangladesh,win,Afghanistan
1051301,Mosaddek Hossain,4,5,Bangladesh,win,Afghanistan
1051301,Mirwais Ashraf,4,4,Afghanistan,lose,Bangladesh
1051301,Nawroz Mangal,33,40,Afghanistan,lose,Bangladesh
1051301,Soumya Sarkar,11,11,Bangladesh,win,Afghanistan
1051301,Najibullah Zadran,26,19,Afghanistan,lose,Bangladesh
1051301,Hashmatullah Shahidi,0,3,Afghanistan,lose,Bangladesh
1051301,Mushfiqur Rahim,12,13,Bangladesh,win,Afghanistan
1051301,Tamim Iqbal,118,120,Bangladesh,win,Afghanistan
1051301,Mohammad Shahzad,0,7,Afghanistan,lose,Bangladesh
1051301,Mahmudullah,32,23,Bangladesh,win,Afghanistan
1051301,Rashid Khan,17,22,Afghanistan,lose,Bangladesh
1051301,Shakib Al Hasan,17,37,Bangladesh,win,Afghanistan
1051301,Samiullah Shenwari,13,18,Afghanistan,lose,Bangladesh
1051301,Shafiul Islam,2,1,Bangladesh,win,Afghanistan
1051301,Mosharraf Hossain,4,15,Bangladesh,win,Afghanistan
1051301,Mashrafe Mortaza,2,5,Bangladesh,win,Afghanistan
1051301,Mohammad Nabi,3,10,Afghanistan,lose,Bangladesh
1051301,Dawlat Zadran,0,6,Afghanistan,lose,Bangladesh
1059710,T Panyangara,12,10,Zimbabwe,lose,Sri Lanka
1059710,E Chigumbura,1,4,Zimbabwe,lose,Sri Lanka
1059710,BKG Mendis,12,8,Sri Lanka,win,Zimbabwe
1059710,AG Cremer,31,57,Zimbabwe,lose,Sri Lanka
1059710,N Dickwella,41,38,Sri Lanka,win,Zimbabwe
1059710,CT Mumba,1,5,Zimbabwe,lose,Sri Lanka
1059710,BB Chari,7,11,Zimbabwe,lose,Sri Lanka
1059710,MDKJ Perera,21,27,Sri Lanka,win,Zimbabwe
1059710,SC Williams,9,23,Zimbabwe,lose,Sri Lanka
1059710,CJ Chibhabha,18,46,Zimbabwe,lose,Sri Lanka
1059710,CR Ervine,0,2,Zimbabwe,lose,Sri Lanka
1059710,PJ Moor,47,53,Zimbabwe,lose,Sri Lanka
1059710,DM de Silva,78,75,Sri Lanka,win,Zimbabwe
1059710,Sikandar Raza,1,3,Zimbabwe,lose,Sri Lanka
1059710,DT Tiripano,19,41,Zimbabwe,lose,Sri Lanka
1059711,JO Holder,2,3,West Indies,win,Sri Lanka
1059711,WU Tharanga,12,48,Sri Lanka,lose,West Indies
1059711,J Charles,2,8,West Indies,win,Sri Lanka
1059711,KC Brathwaite,14,34,West Indies,win,Sri Lanka
1059711,N Dickwella,28,46,Sri Lanka,lose,West Indies
1059711,KMDN Kulasekara,16,13,Sri Lanka,lose,West Indies
1059711,MDKJ Perera,4,11,Sri Lanka,lose,West Indies
1059711,E Lewis,27,51,West Indies,win,Sri Lanka
1059711,SD Hope,47,81,West Indies,win,Sri Lanka
1059711,AR Nurse,5,6,West Indies,win,Sri Lanka
1059711,DM de Silva,3,10,Sri Lanka,lose,West Indies
1059711,ST Gabriel,0,2,West Indies,win,Sri Lanka
1059711,CR Brathwaite,14,13,West Indies,win,Sri Lanka
1059711,DAS Gunaratne,18,25,Sri Lanka,lose,West Indies
1059711,SJ Benn,7,10,West Indies,win,Sri Lanka
1059711,JL Carter,54,63,West Indies,win,Sri Lanka
1059711,DSNFG Jayasuriya,31,59,Sri Lanka,lose,West Indies
1059711,SS Pathirana,45,40,Sri Lanka,lose,West Indies
1059711,BKG Mendis,4,6,Sri Lanka,lose,West Indies
1059711,N Pradeep,0,4,Sri Lanka,lose,West Indies
1059711,RAS Lakmal,0,1,Sri Lanka,lose,West Indies
1059711,R Powell,44,30,West Indies,win,Sri Lanka
1059714,DAS Gunaratne,6,7,Sri Lanka,win,West Indies
1059714,JO Holder,45,49,West Indies,lose,Sri Lanka
1059714,WU Tharanga,26,20,Sri Lanka,win,West Indies
1059714,J Charles,26,25,West Indies,lose,Sri Lanka
1059714,JL Carter,6,5,West Indies,lose,Sri Lanka
1059714,BKG Mendis,94,74,Sri Lanka,win,West Indies
1059714,KC Brathwaite,16,34,West Indies,lose,Sri Lanka
1059714,MDKJ Perera,7,7,Sri Lanka,win,West Indies
1059714,SD Hope,25,32,West Indies,lose,Sri Lanka
1059714,SJ Benn,11,6,West Indies,lose,Sri Lanka
1059714,DSNFG Jayasuriya,9,12,Sri Lanka,win,West Indies
1059714,E Lewis,148,126,West Indies,lose,Sri Lanka
1059714,R Powell,10,13,West Indies,lose,Sri Lanka
1059714,SS Pathirana,24,17,Sri Lanka,win,West Indies
1059714,DM de Silva,58,61,Sri Lanka,win,West Indies
1059714,CR Brathwaite,19,18,West Indies,lose,Sri Lanka
1059714,N Dickwella,94,107,Sri Lanka,win,West Indies
1059714,AR Nurse,2,3,West Indies,lose,Sri Lanka
1059715,JO Holder,22,17,West Indies,lose,Zimbabwe
1059715,J Charles,0,1,West Indies,lose,Zimbabwe
1059715,JL Carter,43,57,West Indies,lose,Zimbabwe
1059715,KC Brathwaite,24,45,West Indies,lose,Zimbabwe
1059715,AG Cremer,1,4,Zimbabwe,win,West Indies
1059715,TS Chisoro,42,38,Zimbabwe,win,West Indies
1059715,H Masakadza,20,33,Zimbabwe,win,West Indies
1059715,BB Chari,19,47,Zimbabwe,win,West Indies
1059715,R Powell,6,15,West Indies,lose,Zimbabwe
1059715,E Lewis,9,9,West Indies,lose,Zimbabwe
1059715,SC Williams,0,2,Zimbabwe,win,West Indies
1059715,CJ Chibhabha,9,11,Zimbabwe,win,West Indies
1059715,CR Ervine,7,22,Zimbabwe,win,West Indies
1059715,PJ Moor,13,12,Zimbabwe,win,West Indies
1059715,SD Hope,14,22,West Indies,lose,Zimbabwe
1059715,Sikandar Raza,76,104,Zimbabwe,win,West Indies
1059715,DT Tiripano,15,33,Zimbabwe,win,West Indies
1059716,DAS Gunaratne,16,25,Sri Lanka,win,Zimbabwe
1059716,WU Tharanga,57,100,Sri Lanka,win,Zimbabwe
1059716,BV Vitori,0,2,Zimbabwe,lose,Sri Lanka
1059716,MN Waller,14,13,Zimbabwe,lose,Sri Lanka
1059716,AG Cremer,9,22,Zimbabwe,lose,Sri Lanka
1059716,N Dickwella,16,16,Sri Lanka,win,Zimbabwe
1059716,BKG Mendis,57,73,Sri Lanka,win,Zimbabwe
1059716,TK Musakanda,36,39,Zimbabwe,lose,Sri Lanka
1059716,MDKJ Perera,14,13,Sri Lanka,win,Zimbabwe
1059716,TS Chisoro,5,7,Zimbabwe,lose,Sri Lanka
1059716,SC Williams,35,55,Zimbabwe,lose,Sri Lanka
1059716,H Masakadza,10,18,Zimbabwe,lose,Sri Lanka
1059716,CR Ervine,25,34,Zimbabwe,lose,Sri Lanka
1059716,PJ Moor,1,8,Zimbabwe,lose,Sri Lanka
1059716,DM de Silva,0,2,Sri Lanka,win,Zimbabwe
1059716,Sikandar Raza,5,11,Zimbabwe,lose,Sri Lanka
1059716,DT Tiripano,10,17,Zimbabwe,lose,Sri Lanka
1078659,CS MacLeod,4,14,Scotland,lose,Hong Kong
1078659,JH Davey,5,11,Scotland,lose,Hong Kong
1078659,C Carter,43,56,Hong Kong,win,Scotland
1078659,HG Munsey,24,38,Scotland,lose,Hong Kong
1078659,BTJ Wheal,0,1,Scotland,lose,Hong Kong
1078659,CD de Lange,20,36,United Arab Emirates,lose,Hong Kong
1078659,C McAuslan,8,30,Hong Kong,win,Scotland
1078659,CD Wallace,53,73,Scotland,lose,Hong Kong
1078659,MH Cross,44,62,Scotland,lose,Hong Kong
1078659,Nizakat Khan,25,21,Hong Kong,win,Scotland
1078659,Babar Hayat,79,111,Hong Kong,win,Scotland
1078659,Waqas Khan,35,57,Hong Kong,win,Scotland
1078659,MRJ Watt,15,21,Scotland,lose,Hong Kong
1078659,CB Sole,2,5,United Arab Emirates,lose,Hong Kong
1078659,KJ Coetzer,27,35,Scotland,lose,Hong Kong
1078659,SM Sharif,0,1,United Arab Emirates,lose,Hong Kong
1078660,CS MacLeod,8,10,Scotland,lose,United Arab Emirates
1078660,JH Davey,6,15,Scotland,lose,United Arab Emirates
1078660,Ghulam Shabber,14,19,United Arab Emirates,win,Scotland
1078660,Mohammad Naveed,30,23,United Arab Emirates,win,Scotland
1078660,Muhammad Usman,45,59,United Arab Emirates,win,Scotland
1078660,Adnan Mufti,43,73,United Arab Emirates,win,Scotland
1078660,Mohammed Qasim,6,16,United Arab Emirates,win,Scotland
1078660,BTJ Wheal,0,3,Scotland,lose,United Arab Emirates
1078660,MA Leask,11,14,United Arab Emirates,win,Scotland
1078660,Ahmed Raza,16,24,United Arab Emirates,win,Scotland
1078660,CD Wallace,9,9,Scotland,lose,United Arab Emirates
1078660,MH Cross,24,31,Scotland,lose,United Arab Emirates
1078660,MRJ Watt,15,38,Scotland,lose,United Arab Emirates
1078660,CB Sole,1,4,United Arab Emirates,win,Scotland
1078660,Shaiman Anwar,4,15,United Arab Emirates,win,Scotland
1078660,KJ Coetzer,30,36,Scotland,lose,United Arab Emirates
1078660,Rohan Mustafa,10,28,United Arab Emirates,win,Scotland
1078660,SM Sharif,10,30,United Arab Emirates,win,Scotland
1078660,RD Berrington,50,89,Scotland,lose,United Arab Emirates
1078661,Ghulam Shabber,5,12,United Arab Emirates,win,Hong Kong
1078661,C Carter,18,31,Hong Kong,lose,United Arab Emirates
1078661,Nadeem Ahmed,3,12,Hong Kong,lose,United Arab Emirates
1078661,Muhammad Usman,20,38,United Arab Emirates,win,Hong Kong
1078661,Mohammed Qasim,41,69,United Arab Emirates,win,Hong Kong
1078661,Shahid Wasif,0,9,Hong Kong,lose,United Arab Emirates
1078661,Ehsan Khan,2,12,Hong Kong,lose,United Arab Emirates
1078661,Rohan Mustafa,42,45,United Arab Emirates,win,Hong Kong
1078661,Nizakat Khan,93,111,Hong Kong,lose,United Arab Emirates
1078661,Babar Hayat,0,3,Hong Kong,lose,United Arab Emirates
1078661,Waqas Khan,8,28,Hong Kong,lose,United Arab Emirates
1078661,Ehsan Nawaz,11,40,Hong Kong,lose,United Arab Emirates
1078661,Shaiman Anwar,50,62,United Arab Emirates,win,Hong Kong
1078661,Tanveer Ahmed,2,3,Hong Kong,lose,United Arab Emirates
1078661,Aizaz Khan,1,6,Hong Kong,lose,United Arab Emirates
1078661,C McAuslan,27,44,Hong Kong,lose,United Arab Emirates
1078661,Mohammad Naveed,9,9,United Arab Emirates,win,Hong Kong
1079246,Rahmat Shah,31,56,Afghanistan,win,Zimbabwe
1079246,Amir Hamza,0,3,Zimbabwe,lose,Afghanistan
1079246,Noor Ali Zadran,39,76,Afghanistan,win,Zimbabwe
1079246,Asghar Stanikzai,50,58,Afghanistan,win,Zimbabwe
1079246,Hashmatullah Shahidi,21,44,Afghanistan,win,Zimbabwe
1079246,Najibullah Zadran,11,20,Afghanistan,win,Zimbabwe
1079246,Mohammad Shahzad,8,9,Afghanistan,win,Zimbabwe
1079246,RP Burl,28,46,Zimbabwe,lose,Afghanistan
1079246,TK Musakanda,0,1,Zimbabwe,lose,Afghanistan
1079246,SF Mire,2,11,Zimbabwe,lose,Afghanistan
1079246,Mohammad Nabi,6,12,Afghanistan,win,Zimbabwe
1079246,CR Ervine,38,56,Zimbabwe,lose,Afghanistan
1079246,PJ Moor,18,20,Zimbabwe,lose,Afghanistan
1079246,Rashid Khan,32,18,Afghanistan,win,Zimbabwe
1079246,Gulbadin Naib,1,3,Afghanistan,win,Zimbabwe
1079246,Dawlat Zadran,2,6,Afghanistan,win,Zimbabwe
1079246,Sikandar Raza,12,30,Zimbabwe,lose,Afghanistan
225171,JWM Dalrymple,17,18,England,win,Ireland
225171,GO Jones,20,13,England,win,Ireland
225171,AC Botha,52,93,Ireland,lose,England
225171,D Langford-Smith,12,11,Ireland,lose,England
225171,JP Bray,22,29,Ireland,lose,England
225171,KJ O'Brien,35,49,Ireland,lose,England
225171,ME Trescothick,113,120,England,win,Ireland
225171,LE Plunkett,3,5,Pakistan,lose,Ireland
225171,PJK Mooney,11,7,Ireland,lose,England
225171,EC Joyce,10,22,Ireland,lose,England
225171,AJ Strauss,4,13,England,win,Ireland
